CATCODE,CLASS,SUBCLASS,NAME,NUM_1,UNIT_1,H,COUNTY,ST,LATITUDE,LONGITUDE,ALT (ft ASL),R95 (sm),VNTK_M,VNTK_S,DATE REVIEWED,REVIEWER,CHANGE_LOG1,
75200,OMT,MILITARY BASES,LAUGHLIN AFB,1,,US,VAL VERDE,TX,29.35635,-100.78273,"1,073",1.3,09P0,12P0,20220201,DMT,,
80030,OMT,"AIRFIELDS, MILITARY",LAUGHLIN AFB,1,EMB/YR,US,VAL VERDE,TX,29.35939,-100.77791,"1,075",1.0,09P0,12P0,20220202,DMT,,
21820,OMT,POL STORAGE,POL STORAGE LAUGHLIN AFB,1,,US,VAL VERDE,TX,29.36246,-100.79674,"1,077",0.05,21Q9,21Q9,20220202,DMT,,
43900,ECON,DAMS,RIO GRANDE RIVER DAM (AMISTAD),"3,384,000",ACRE-FT,US,VAL VERDE,TX,29.44996,-101.05801,"1,101",0.25,39P0,41P0,20220202,DMT,,
43900,ECON,DAMS,SABINE RIVER DAM (IRON BRIDGE),"927,440",ACRE-FT,US,VAN ZANDT,TX,32.80836,-95.92038,424,0.05,39P0,41P0,20220202,DMT,,
25000,ECON,CHEMICAL MANUFACTURING,INVISTA VICTORIA PLANT TX,"325,199",NAICS,US,VICTORIA,TX,28.67946,-96.94999,66,0.20,11Q7,13Q7,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION NGPL 300 VICTORIA TX,"12,000",CERT_HP,US,VICTORIA,TX,28.68591,-96.92275,67,0.02,11Q7,13Q7,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION TENN 009 VICTORIA TX,"14,000",CERT_HP,US,VICTORIA,TX,28.70013,-96.94285,71,0.02,11Q7,13Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,"TPP RED-ROCHESTER, LLC ROCHESTER NY",133,MW,US,MONROE,NY,43.19940,-77.63140,414,0.03,14Q7,18Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP SILVER BAY POWER SILVER BAY MN,132,MW,US,LAKE,MN,47.28682,-91.26073,627,0.05,14Q7,18Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP RICHMOND GENERATING STATION PHILADELPHIA PA,132,MW,US,PHILADELPHIA,PA,39.98471,-75.07510,9,0.06,14Q7,18Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP HOOT LAKE FERGUS FALLS MN,131,MW,US,OTTER TAIL,MN,46.29061,-96.04337,"1,201",0.04,14Q7,18Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP MALBURG,130,MW,US,LOS ANGELES,CA,33.99895,-118.22057,191,0.02,14Q7,18Q7,20220202,DMT,,
45310,ECON,RAILROAD YARDS,UP BLOOMINGTON YARD TX,"44,378",,US,VICTORIA,TX,28.66114,-96.87255,58,0.50,11Q5,13Q5,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",VICTORIA REGIONAL,"2,761",EMB/YR,US,VICTORIA,TX,28.85255,-96.91849,106,1.2,09P0,12P0,20201015,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",HUNTSVILLE MUNICIPAL,32,EMB/YR,US,WALKER,TX,30.74689,-95.58717,326,0.50,09P0,12P0,20201015,DMT,,
44110,ECON,"BRIDGES, INTERSTATE HWY",BRAZOS RIVER I-10 TX,1,,US,WALLER,TX,29.77122,-96.03589,103,0.10,17Q8,23Q8,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",HOUSTON EXECUTIVE,86,EMB/YR,US,WALLER,TX,29.80503,-95.89789,166,0.60,09P0,12P0,20201015,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION TRWT LONE STAR VALERO PECOS TX,"2,200",CERT_HP,US,WARD,TX,31.45058,-103.05096,"2,563",0.01,11Q7,13Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP GILROY POWER PLANT,130,MW,US,SANTA CLARA,CA,37.00041,-121.53687,182,0.02,14Q7,18Q7,20220202,DMT,,
43900,ECON,DAMS,YEGUA CREEK DAM (SOMERVILLE),"1,042,000",ACRE-FT,US,WASHINGTON,TX,30.32025,-96.52392,258,0.25,39P0,41P0,20220202,DMT,,
85100,LC3,RADAR SYSTEMS,JSS LRRS J-16 ARSR-4 OILTON TX,1,,US,WEBB,TX,27.49895,-98.96966,890,0.03,10Q7,10Q7,20220202,DMT,,
45311,ECON,INTERMODAL FACILITIES,KCS TOFC/COFC LAREDO TX,1,,US,WEBB,TX,27.49910,-99.40293,528,0.75,11Q5,13Q5,20220202,DMT,,
74300,LC3,CITY HALL,LAREDO CITY HALL,"255,205",POPULATION,US,WEBB,TX,27.50750,-99.50691,419,0.10,10P0,12P2,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",LAREDO INTERNATIONAL,"91,043",EMB/YR,US,WEBB,TX,27.54419,-99.46158,498,0.85,09P0,12P0,20201015,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",STRAIT RANCH,1,EMB/YR,US,WEBB,TX,28.14052,-99.56625,619,0.50,09P0,12P0,20201015,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP AUBURNDALE PEAKER ENERGY CENTER AUBURNDALE FL,130,MW,US,POLK,FL,28.05293,-81.80811,146,0.05,14Q7,18Q7,20220202,DMT,,
45310,ECON,RAILROAD YARDS,UP LAREDO YARD TX,"25,768",,US,WEBB,TX,27.50591,-99.51690,416,0.25,11Q5,13Q5,20220202,DMT,,
45310,ECON,RAILROAD YARDS,UP PORT LAREDO TX,"64,300",,US,WEBB,TX,27.66534,-99.44859,613,1.1,11Q5,13Q5,20220202,DMT,,
45311,ECON,INTERMODAL FACILITIES,UP TOFC/COFC LAREDO TX,1,,US,WEBB,TX,27.66578,-99.45307,630,0.55,11Q5,13Q5,20220202,DMT,,
44110,ECON,"BRIDGES, INTERSTATE HWY",COLORADO RIVER I-59 TX,1,,US,WHARTON,TX,29.31379,-96.12502,102,0.10,17Q8,23Q8,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION NGPL 301 WHARTON TX,"16,800",CERT_HP,US,WHARTON,TX,29.40647,-96.12809,115,0.02,11Q7,13Q7,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION TENN 017 EAST BERNARD TX,"22,700",CERT_HP,US,WHARTON,TX,29.53268,-96.14432,135,0.03,11Q7,13Q7,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION TRAN 030 EL CAMPO TX,"17,500",CERT_HP,US,WHARTON,TX,29.27976,-96.28992,127,0.02,11Q7,13Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP NORTHEAST WARREN MI,130,MW,US,MACOMB,MI,42.45167,-83.03888,625,0.03,14Q7,18Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP JONES STREET OMAHA NE,130,MW,US,DOUGLAS,NE,41.25149,-95.92268,983,0.06,14Q7,18Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP NEIL SIMPSON II GILLETTE WY,130,MW,US,CAMPBELL,WY,44.28532,-105.38292,"4,425",0.06,14Q7,18Q7,20220202,DMT,,
21820,OMT,POL STORAGE,POL STORAGE SHEPPARD AFB 1,1,,US,WICHITA,TX,33.98107,-98.51349,"1,039",0.05,21Q9,21Q9,20220202,DMT,,
21820,OMT,POL STORAGE,POL STORAGE SHEPPARD AFB 2,1,,US,WICHITA,TX,33.98777,-98.50743,"1,017",0.05,21Q9,21Q9,20220202,DMT,,
75200,OMT,MILITARY BASES,SHEPPARD AFB,1,,US,WICHITA,TX,33.98456,-98.49969,"1,005",2.0,09P0,12P0,20220201,DMT,,
80020,ECON,"AIRFIELDS, JOINT USE",SHEPPARD AFB - WICHITA FALLS MUNICIPAL,"38,026",EMB/YR,US,WICHITA,TX,33.98880,-98.49190,994,1.8,09P0,12P0,20220202,DMT,,
74300,LC3,CITY HALL,WICHITA FALLS CITY HALL,"102,316",POPULATION,US,WICHITA,TX,33.90976,-98.49957,963,0.10,10P0,12P2,20220202,DMT,,
44110,ECON,"BRIDGES, INTERSTATE HWY",WICHITA RIVER I-44 TX,1,,US,WICHITA,TX,33.91395,-98.50606,936,0.07,17Q8,23Q8,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP BURLINGTON BURLINGTON CO,129,MW,US,KIT CARSON,CO,39.35717,-102.24289,"4,087",0.03,14Q7,18Q7,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",WILBARGER COUNTY,1,EMB/YR,US,WILBARGER,TX,34.22567,-99.28375,"1,262",0.50,09P0,12P0,20201015,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,DELL FEDERAL SYSTEMS ROUND ROCK TX,"6,900,000,000",$$$$,US,WILLIAMSON,TX,30.48860,-97.67050,800,0.10,14Q7,16Q7,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",GEORGETOWN MUNICIPAL,40,EMB/YR,US,WILLIAMSON,TX,30.67881,-97.67939,759,0.50,09P0,12P0,20201015,DMT,,
74300,LC3,CITY HALL,ROUND ROCK CITY HALL,"119,468",POPULATION,US,WILLIAMSON,TX,30.50843,-97.67666,717,0.10,10P0,12P2,20220202,DMT,,
21110,ECON,OIL REFINERIES,LAZARUS ENERGY,"13,765",BBLPD,US,WILSON,TX,29.26108,-97.78716,397,0.05,13Q7,15Q7,20210616,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION ELPA KEYSTONE MAINLINE TX,"24,051",CERT_HP,US,WINKLER,TX,31.94966,-103.10846,"2,943",0.03,11Q7,13Q7,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION ELPA WINK TX,"23,100",CERT_HP,US,WINKLER,TX,31.76866,-103.17923,"2,803",0.03,11Q7,13Q7,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION NGPL 139 LEA TX,"3,250",CERT_HP,US,WINKLER,TX,31.95603,-103.30257,"2,904",0.01,11Q7,13Q7,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION TRWT WALTON TX,-999,CERT_HP,US,WINKLER,TX,31.79506,-103.27432,"2,862",0.01,11Q7,13Q7,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION TRWT WT-2 TX,"12,000",CERT_HP,US,WINKLER,TX,31.83465,-103.30349,"2,870",0.02,11Q7,13Q7,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",WINKLER COUNTY,77,EMB/YR,US,WINKLER,TX,31.77981,-103.20169,"2,812",0.55,09P0,12P0,20201015,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION NGPL 155 CHICO TX,"5,325",CERT_HP,US,WISE,TX,33.29367,-97.73783,871,0.01,11Q7,13Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP COLUMBUS MS COLUMBUS MS,129,MW,US,LOWNDES,MS,33.36026,-88.45945,217,0.03,14Q7,18Q7,20220202,DMT,,
43900,ECON,DAMS,LAKE FORK CREEK DAM (LAKE FORT),"1,269,599",ACRE-FT,US,WOOD,TX,32.80290,-95.54091,413,0.60,39P0,41P0,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION GSPL MINEOLA TX,660,CERT_HP,US,WOOD,TX,32.68230,-95.54241,388,0.01,11Q7,13Q7,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION ELPA PLAINS TX,"25,450",CERT_HP,US,YOAKUM,TX,32.97275,-102.74846,"3,503",0.03,11Q7,13Q7,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION NNAT PLAINS TX,"3,546",CERT_HP,US,YOAKUM,TX,32.97126,-102.74904,"3,508",0.01,11Q7,13Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP RIVER HILLS DES MOINES IA,128,MW,US,POLK,IA,41.59022,-93.61950,811,0.03,14Q7,18Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP GEORGIA-PACIFIC PORT HUDSON ZACHARY LA,128,MW,US,EAST BATON ROUGE,LA,30.65230,-91.28054,92,0.03,14Q7,18Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP STOCK ISLAND STOCK ISLAND FL,127,MW,US,MONROE,FL,24.56318,-81.73414,7,0.05,14Q7,18Q7,20220202,DMT,,
80030,OMT,"AIRFIELDS, MILITARY",WAKE ISLAND AIRFIELD,1,EMB/YR,US,,UM-79,19.28249,166.63666,16,0.96,09P0,12P0,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION KRGT MILFORD UT,"30,000",CERT_HP,US,BEAVER,UT,38.30520,-112.96982,"5,219",0.03,11Q7,13Q7,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,ATK LAUNCH SYSTEMS CORINNE UT,"5,200,000,000",$$$$,US,BOX ELDER,UT,41.66398,-112.43418,"4,502",1.2,14Q7,16Q7,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",BRIGHAM CITY REGIONAL,1,EMB/YR,US,BOX ELDER,UT,41.55431,-112.06225,"4,230",0.85,09P0,12P0,20201015,DMT,,
42600,ECON,ELECTRICAL SUBSTATIONS,ELECTRICAL SUBSTATION BEN LOMOND,21,LINKAGE,US,BOX ELDER,UT,41.34006,-112.04725,"4,234",0.15,14Q7,18Q7,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION RUBY WILDCAT HILLS UT,"28,668",CERT_HP,US,BOX ELDER,UT,41.76069,-113.10819,"4,237",0.03,11Q7,13Q7,20220202,DMT,,
23300,ECON,STEEL PRODUCTION,NUCOR STEEL PLYMOUTH UT,992,MT,US,BOX ELDER,UT,41.88287,-112.19672,"4,425",0.30,17Q7,19Q7,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",LOGAN-CACHE,"1,206",EMB/YR,US,CACHE,UT,41.79178,-111.85165,"4,444",1.0,09P0,12P0,20201015,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION QUES OAK SPRING 1-3 UT,"21,539",CERT_HP,US,CARBON,UT,39.65329,-110.97964,"6,695",0.03,11Q7,13Q7,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION QUES PRICE DEWPOINT PLANT UT,336,CERT_HP,US,CARBON,UT,39.61749,-110.82113,"5,654",0.01,11Q7,13Q7,20220202,DMT,,
43900,ECON,DAMS,GREEN RIVER DAM (FLAMING GORGE),"3,788,900",ACRE-FT,US,DAGGETT,UT,40.91505,-109.42183,"6,050",0.20,39P0,41P0,20220202,DMT,,
42200,ECON,HE POWER PLANTS,HEPP (H M JACKSON),112,MW,US,SNOHOMISH,WA,47.90846,-121.81435,308,0.01,16Q8,18Q8,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION QUES CLAY BASIN PARK AND LOAN UT,"1,680",CERT_HP,US,DAGGETT,UT,40.97064,-109.47091,"6,368",0.01,11Q7,13Q7,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION QUES KASTER DEW POINT PLT FG UT,"1,200",CERT_HP,US,DAGGETT,UT,40.98429,-109.21734,"6,377",0.01,11Q7,13Q7,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION QUES KASTLER UT,"32,500",CERT_HP,US,DAGGETT,UT,40.99151,-109.21284,"6,537",0.05,11Q7,13Q7,20220202,DMT,,
99999,OMT,"MILITARY FORCES, AIRCRAFT","388TH FW (F-16C/D,F-35A)",3,FS,US,DAVIS,UT,41.11924,-111.98384,"4,785",0.35,12P0,14P0,20220202,DMT,,
99999,OMT,"MILITARY FORCES, AIRCRAFT",419TH FW (F-35A),2,FS,US,DAVIS,UT,41.11924,-111.98384,"4,779",2.8,12P0,14P0,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,AEROSPACE CORPORATION HILL AFB UT,1,$$$$,US,DAVIS,UT,41.12732,-112.02051,"4,604",0.02,14Q7,16Q7,20220202,DMT,,
21110,ECON,OIL REFINERIES,BIG WEST OIL,"30,500",BBLPD,US,DAVIS,UT,40.83685,-111.91911,"4,254",0.10,13Q7,15Q7,20210616,DMT,,
21110,ECON,OIL REFINERIES,CHEVRON SALT LAKE CITY,"54,500",BBLPD,US,DAVIS,UT,40.82421,-111.92310,"4,223",0.15,13Q7,15Q7,20220202,DMT,,
75200,OMT,MILITARY BASES,HILL AFB,1,,US,DAVIS,UT,41.12845,-111.99170,"4,779",2.8,09P0,12P0,20220201,DMT,,
80030,OMT,"AIRFIELDS, MILITARY",HILL AFB,1,EMB/YR,US,DAVIS,UT,41.12394,-111.97306,"4,785",1.3,09P0,12P0,20220202,DMT,,
21110,ECON,OIL REFINERIES,HOLLYFRONTIER WOODS CROSS,"39,330",BBLPD,US,DAVIS,UT,40.88634,-111.90423,"4,282",0.15,13Q7,15Q7,20210616,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,NORTHROP GRUMMAN CLEARFIELD UT,"54,000,000",$$$$,US,DAVIS,UT,41.09397,-111.99366,"4,517",0.05,14Q7,16Q7,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,NORTHROP GRUMMAN HILL AFB UT,"3,000,000,000",$$$$,US,DAVIS,UT,41.12365,-112.01548,"4,637",0.10,14Q7,16Q7,20220202,DMT,,
21820,OMT,POL STORAGE,POL STORAGE HILL AFB 1,1,,US,DAVIS,UT,41.11260,-112.00041,"4,703",0.10,21Q9,21Q9,20220202,DMT,,
21820,OMT,POL STORAGE,POL STORAGE HILL AFB 2,1,,US,DAVIS,UT,41.11730,-111.99530,"4,766",0.05,21Q9,21Q9,20220202,DMT,,
21820,OMT,POL STORAGE,POL STORAGE HILL AFB 3,1,,US,DAVIS,UT,41.11791,-111.99285,"4,780",0.05,21Q9,21Q9,20220202,DMT,,
21110,ECON,OIL REFINERIES,SILVER EAGLE REFINING,"15,000",BBLPD,US,DAVIS,UT,40.86742,-111.90973,"4,289",0.05,13Q7,15Q7,20210616,DMT,,
43900,ECON,DAMS,STRAWBERRY RIVER DAM (SOLDIER CREEK),"1,105,910",ACRE-FT,US,DUCHESNE,UT,40.19104,-110.44376,"5,732",0.22,39P0,41P0,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION QUES BLIND CANYON UT,"11,878",CERT_HP,US,DUSCHESNE,UT,39.84791,-110.20591,"6,724",0.02,11Q7,13Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP SAGUARO POWER HENDERSON NV,127,MW,US,CLARK,NV,36.04213,-115.01189,"1,809",0.04,14Q7,18Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP HAMILTON HAMILTON OH,127,MW,US,BUTLER,OH,39.40980,-84.55430,594,0.04,14Q7,18Q7,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",CANYONLANDS FIELD,"14,035",EMB/YR,US,GRAND,UT,38.75472,-109.75472,"4,537",0.70,09P0,12P0,20201015,DMT,,
44110,ECON,"BRIDGES, INTERSTATE HWY",GREEN RIVER I-70 UT,1,,US,GRAND,UT,38.97449,-110.15004,"4,123",0.05,17Q8,23Q8,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION NWST CISCO UT,"11,000",CERT_HP,US,GRAND,UT,38.93307,-109.35135,"4,401",0.02,11Q7,13Q7,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",CEDAR CITY REGIONAL,"15,835",EMB/YR,US,IRON,UT,37.70097,-113.09886,"5,596",0.85,09P0,12P0,20201015,DMT,,
85100,LC3,RADAR SYSTEMS,JSS LRRS CDR CARSR CEDAR CITY UT,1,,US,IRON,UT,37.59303,-112.86365,"10,707",0.03,10Q7,10Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP YANKEE STREET CENTERVILLE OH,127,MW,US,MONTGOMERY,OH,39.60321,-84.20477,934,0.04,14Q7,18Q7,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION KRGT FILLMORE UT,"30,000",CERT_HP,US,MILLARD,UT,38.84944,-112.50389,"4,780",0.03,11Q7,13Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP SPENCER DENTON TX,127,MW,US,DENTON,TX,33.19764,-97.10665,649,0.03,14Q7,18Q7,20220202,DMT,,
77211,ECON,FEDERAL RESERVE BRANCH,FRB BRANCH SALT LAKE CITY UT,1,,US,SALT,UT,40.76678,-111.88847,"4,316",0.10,10P0,12P2,20220202,DMT,,
85100,LC3,RADAR SYSTEMS,JSS LRRS SLC CARSR SALT LAKE CITY UT,1,,US,SALT,UT,41.03275,-111.83869,"9,400",0.03,10Q7,10Q7,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION KRGT SALT LAKE CITY UT,"30,000",CERT_HP,US,SALT,UT,40.76268,-112.01153,"4,240",0.03,11Q7,13Q7,20220202,DMT,,
99999,OMT,"MILITARY FORCES, AIRCRAFT",151ST ARW (KC-135R),1,ARS,US,SALT LAKE,UT,40.78725,-111.95796,"4,224",0.25,12P0,14P0,20220202,DMT,,
41920,LC3,4ESS SWITCH,4ESS SWITCH (SLKCUTMA),1,,US,SALT LAKE,UT,40.76765,-111.88892,"4,326",0.02,10Q6,12Q7,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,ALBANY AEROSTRUCTURES COMPOSITES SALT LAKE CITY UT,1,$$$$,US,SALT LAKE,UT,40.77731,-112.03355,"4,230",0.10,14Q7,16Q7,20220202,DMT,,
85600,LC3,ARTCC,ARTCC SALT LAKE CITY,1,,US,SALT LAKE,UT,40.78623,-111.95226,"4,240",0.05,10Q7,13Q7,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,ATK LAUNCH SYSTEMS MAGNA UT,"180,000,000",$$$$,US,SALT LAKE,UT,40.66560,-112.06706,"4,821",1.2,14Q7,16Q7,20220202,DMT,,
42600,ECON,ELECTRICAL SUBSTATIONS,ELECTRICAL SUBSTATION TERMINAL,28,LINKAGE,US,SALT LAKE,UT,40.75837,-112.00610,"4,238",0.20,14Q7,18Q7,20220202,DMT,,
25110,ECON,SULFURIC ACID PRODUCTION,KENNECOTT UTAH COPPER MAGNA UT,"3,500",MTPD,US,SALT LAKE,UT,40.72333,-112.19611,"4,319",0.05,11Q7,13Q7,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,L3HARRIS SALT LAKE CITY UT,"4,600,000,000",$$$$,US,SALT LAKE,UT,40.78355,-111.95244,"4,230",0.15,14Q7,16Q7,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,L3HARRIS SALT LAKE CITY UT,1,$$$$,US,SALT LAKE,UT,40.71369,-111.89853,"4,247",0.05,14Q7,16Q7,20220202,DMT,,
21110,ECON,OIL REFINERIES,MARATHON PETROLEUM SALT LAKE CITY,"63,000",BBLPD,US,SALT LAKE,UT,40.79234,-111.90584,"4,243",0.20,13Q7,15Q7,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,MOOG SALT LAKE CITY UT,"140,000,000",$$$$,US,SALT LAKE,UT,40.72158,-111.97107,"4,251",0.10,14Q7,16Q7,20220202,DMT,,
75200,OMT,MILITARY BASES,NIROP BACCHUS,1,,US,SALT LAKE,UT,40.67773,-112.07344,"4,652",0.80,09P0,12P0,20220201,DMT,,
21820,OMT,POL STORAGE,POL STORAGE ROLAND WRIGHT ANGB,1,,US,SALT LAKE,UT,40.79036,-111.95711,"4,225",0.05,21Q9,21Q9,20220202,DMT,,
75200,OMT,MILITARY BASES,ROLAND WRIGHT ANGB,1,,US,SALT LAKE,UT,40.78964,-111.95666,"4,223",0.40,09P0,12P0,20220201,DMT,,
74300,LC3,CITY HALL,SALT LAKE CITY CITY HALL,"199,723",POPULATION,US,SALT LAKE,UT,40.75962,-111.88683,"4,271",0.10,10P0,12P2,20220202,DMT,,
80020,ECON,"AIRFIELDS, JOINT USE",SALT LAKE CITY INTERNATIONAL,"12,840,841",EMB/YR,US,SALT LAKE,UT,40.78839,-111.97777,"4,227",1.8,09P0,12P0,20220202,DMT,,
80011,ECON,AIRFIELD CARGO FACILITIES,SALT LAKE CITY INTERNATIONAL CARGO AREA,"1,202,014,908",LBLW19,US,SALT LAKE,UT,40.80386,-111.98363,"4,234",0.25,09P0,12P0,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP CARSON ICE-GEN PROJECT,126,MW,US,SACRAMENTO,CA,38.44568,-121.46239,18,0.02,14Q7,18Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP SUMAS POWER PLANT SUMAS WA,126,MW,US,WHATCOM,WA,48.99028,-122.27346,53,0.03,14Q7,18Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP VERO BEACH MUNICIPAL POWER PLANT VERO BEACH FL,125,MW,US,INDIAN RIVER,FL,27.63110,-80.37580,5,0.05,14Q7,18Q7,20220202,DMT,,
49620,ECON,COLLEGES AND UNIVERSITIES,UNIVERSITY OF UTAH,1,,US,SALT LAKE,UT,40.76494,-111.84210,"4,788",0.50,10P0,12P2,20220202,DMT,,
45310,ECON,RAILROAD YARDS,UP NORTH YARD UT,"88,875",,US,SALT LAKE,UT,40.79270,-111.91262,"4,234",0.80,11Q5,13Q5,20220202,DMT,,
45310,ECON,RAILROAD YARDS,UP ROPER YARD UT,"103,548",,US,SALT LAKE,UT,40.71430,-111.90984,"4,245",0.80,11Q5,13Q5,20220202,DMT,,
45311,ECON,INTERMODAL FACILITIES,UP TOFC/COFC SALT LAKE CITY UT,1,,US,SALT LAKE,UT,40.75131,-112.01214,"4,240",0.65,11Q5,13Q5,20220202,DMT,,
91400,LC3,STATE AREA HQ,UTAH NG JFHQ DRAPER UT,1,,US,SALT LAKE,UT,40.51617,-111.88842,"4,442",0.10,10P0,12P0,20220202,DMT,,
74200,LC3,STATE CAPITOL,UTAH STATE CAPITOL,1,,US,SALT LAKE,UT,40.77741,-111.88829,"4,526",0.10,10P0,12P2,20220202,DMT,,
74201,LC3,STATE EOC,UTAH STATE EOC,1,,US,SALT LAKE,UT,40.77875,-111.88816,"5,707",0.10,10P0,12P2,20220202,DMT,,
74300,LC3,CITY HALL,WEST JORDAN CITY HALL,"116,961",POPULATION,US,SALT LAKE,UT,40.60612,-111.93949,"4,384",0.10,10P0,12P2,20220202,DMT,,
74300,LC3,CITY HALL,WEST VALLEY CITY HALL,"140,230",POPULATION,US,SALT LAKE,UT,40.69365,-111.95849,"4,269",0.10,10P0,12P2,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION NWST MOAB UT,"12,690",CERT_HP,US,SAN JUAN,UT,38.32690,-109.43070,"5,880",0.02,11Q7,13Q7,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",RICHFIELD MUNICIPAL,2,EMB/YR,US,SEVIER,UT,38.73411,-112.10158,"5,292",0.70,09P0,12P0,20201015,DMT,,
